0000000001044587,5175390,2018-04-03
0000000001044587,5175390,2018-04-04
0000000001044587,5175390,2018-04-05
0000000001044587,5175390,2018-04-06
0000000001044587,5175390,2018-04-07
0000000001044587,5175390,2018-04-08
0000000001044587,5175390,2018-04-09
0000000001044587,5175390,2018-04-10
0000000001044587,5175390,2018-04-11
0000000001044587,5175390,2018-04-12
0000000001044587,5175390,2018-04-13
0000000001044587,5175390,2018-04-14
0000000001044587,5175390,2018-04-15
0000000001044587,5175390,2018-04-16
0000000001044587,5175390,2018-04-17
0000000001044587,5175390,2018-04-18
0000000001044587,5175390,2018-04-19
0000000001044587,5175390,2018-04-20
0000000001044587,5175390,2018-04-21
0000000001044587,5175390,2018-04-22
0000000001044587,5175390,2018-04-23
0000000001044587,5175390,2018-04-24
0000000001044587,5175390,2018-04-25
0000000001044587,5175390,2018-04-26
0000000001044587,5175390,2018-04-27
0000000001044587,5175390,2018-04-28
0000000001044587,5175390,2018-04-29
0000000001044587,5175390,2018-04-30
0000000001044587,5175390,2018-05-01
0000000001044587,5175390,2018-05-02
0000000001044587,5175390,2018-05-03
0000000001044587,5175390,2018-05-04
0000000001044587,5175390,2018-05-05
0000000001044587,5175390,2018-05-06
0000000001044587,5175390,2018-05-07
0000000001044587,5175390,2018-05-08
0000000001044587,5175390,2018-05-09
0000000001044587,5175390,2018-05-10
0000000001044587,5175390,2018-05-11
0000000001044587,5175390,2018-05-12
0000000001044587,5175390,2018-05-13
0000000001044587,5175390,2018-05-14
0000000001044587,5175390,2018-05-15
0000000001044587,5175390,2018-05-16
0000000001044587,5175390,2018-05-17
0000000001044587,5175390,2018-05-18
0000000001044587,5175390,2018-05-19
0000000001044587,5175390,2018-05-20
0000000001044587,5175390,2018-05-21
0000000001044587,5175390,2018-05-22
0000000001044587,5175390,2018-05-23
0000000001044587,5175390,2018-05-24
0000000001044587,5175390,2018-05-25
0000000001044587,5175390,2018-05-26
0000000001044587,5175390,2018-05-27
0000000001044587,5175390,2018-05-28
0000000001044587,5175390,2018-05-29
0000000001044587,5175390,2018-05-30
0000000001044587,5175390,2018-05-31
0000000001044587,5175390,2018-06-01
0000000001044587,5175390,2018-06-02
0000000001044587,5175390,2018-06-03
0000000001044587,5175390,2018-06-04
0000000001044587,5175390,2018-06-05
0000000001044587,5175390,2018-06-06
0000000001044587,5175390,2018-06-07
0000000001044587,5175390,2018-06-08
0000000001044587,5175390,2018-06-09
0000000001044587,5175390,2018-06-10
0000000001044587,5175390,2018-06-11
0000000001044587,5175390,2018-06-12
0000000001044587,5175390,2018-06-13
0000000001044587,5175390,2018-06-14
0000000001044587,5175390,2018-06-15
0000000001044587,5175390,2018-06-16
0000000001044587,5175390,2018-06-17
0000000001044587,5175390,2018-06-18
0000000001044587,5175390,2018-06-19
0000000001044587,5175390,2018-06-20
0000000001044587,5175390,2018-06-21
0000000001044587,5175390,2018-06-22
0000000001044587,5175390,2018-06-23
0000000001044587,5175390,2018-06-24
0000000001044587,5175390,2018-06-25
0000000001044587,5175390,2018-06-26
0000000001044587,5175390,2018-06-27
0000000001044587,5175390,2018-06-28
0000000001044587,5175390,2018-06-29
0000000001044587,5175390,2018-06-30
0000000001017446,5175390,2018-04-01
0000000001017446,5175390,2018-04-02
0000000001017446,5175390,2018-04-03
0000000001017446,5175390,2018-04-04
0000000001017446,5175390,2018-04-05
0000000001017446,5175390,2018-04-06
0000000001017446,5175390,2018-04-07
0000000001017446,5175390,2018-04-08
0000000001017446,5175390,2018-04-09
0000000001017446,5175390,2018-04-10
0000000001017446,5175390,2018-04-11
0000000001017446,5175390,2018-04-12
0000000001017446,5175390,2018-04-13
0000000001017446,5175390,2018-04-14
0000000001017446,5175390,2018-04-15
0000000001017446,5175390,2018-04-16
0000000001017446,5175390,2018-04-17
0000000001017446,5175390,2018-04-18
0000000001017446,5175390,2018-04-19
0000000001017446,5175390,2018-04-20
0000000001017446,5175390,2018-04-21
0000000001017446,5175390,2018-04-22
0000000001017446,5175390,2018-04-23
0000000001017446,5175390,2018-04-24
0000000001017446,5175390,2018-04-25
0000000001017446,5175390,2018-04-26
0000000001017446,5175390,2018-04-27
0000000001017446,5175390,2018-04-28
0000000001017446,5175390,2018-04-29
0000000001017446,5175390,2018-04-30
0000000001017446,5175390,2018-05-01
0000000001017446,5175390,2018-05-02
0000000001017446,5175390,2018-05-03
0000000001017446,5175390,2018-05-04
0000000001017446,5175390,2018-05-05
0000000001017446,5175390,2018-05-06
0000000001017446,5175390,2018-05-07
0000000001017446,5175390,2018-05-08
0000000001017446,5175390,2018-05-09
0000000001017446,5175390,2018-05-10
0000000001017446,5175390,2018-05-11
0000000001017446,5175390,2018-05-12
0000000001017446,5175390,2018-05-13
0000000001017446,5175390,2018-05-14
0000000001017446,5175390,2018-05-15
0000000001017446,5175390,2018-05-16
0000000001017446,5175390,2018-05-17
0000000001017446,5175390,2018-05-18
0000000001017446,5175390,2018-05-19
0000000001017446,5175390,2018-05-20
0000000001017446,5175390,2018-05-21
0000000001017446,5175390,2018-05-22
0000000001017446,5175390,2018-05-23
0000000001017446,5175390,2018-05-24
0000000001017446,5175390,2018-05-25
0000000001017446,5175390,2018-05-26
0000000001017446,5175390,2018-05-27
0000000001017446,5175390,2018-05-28
0000000001017446,5175390,2018-05-29
0000000001017446,5175390,2018-05-30
0000000001017446,5175390,2018-05-31
0000000001017446,5175390,2018-06-01
0000000001017446,5175390,2018-06-02
0000000001017446,5175390,2018-06-03
0000000001017446,5175390,2018-06-04
0000000001017446,5175390,2018-06-05
0000000001017446,5175390,2018-06-06
0000000001017446,5175390,2018-06-07
0000000001017446,5175390,2018-06-08
0000000001017446,5175390,2018-06-09
0000000001017446,5175390,2018-06-10
0000000001017446,5175390,2018-06-11
0000000001017446,5175390,2018-06-12
0000000001017446,5175390,2018-06-13
0000000001017446,5175390,2018-06-14
0000000001017446,5175390,2018-06-15
0000000001017446,5175390,2018-06-16
0000000001017446,5175390,2018-06-17
0000000001017446,5175390,2018-06-18
0000000001017446,5175390,2018-06-19
0000000001017446,5175390,2018-06-20
0000000001017446,5175390,2018-06-21
0000000001017446,5175390,2018-06-22
0000000001017446,5175390,2018-06-23
0000000001017446,5175390,2018-06-24
0000000001017446,5175390,2018-06-25
0000000001017446,5175390,2018-06-26
0000000001017446,5175390,2018-06-27
0000000001017446,5175390,2018-06-28
0000000001017446,5175390,2018-06-29
0000000001017446,5175390,2018-06-30
0000000001017446,5175390,2018-04-01
0000000001017446,5175390,2018-04-02
0000000001017446,5175390,2018-04-03
0000000001017446,5175390,2018-04-04
0000000001017446,5175390,2018-04-05
0000000001017446,5175390,2018-04-06
0000000001017446,5175390,2018-04-07
0000000001017446,5175390,2018-04-08
0000000001017446,5175390,2018-04-09
0000000001017446,5175390,2018-04-10
0000000001017446,5175390,2018-04-11
0000000001017446,5175390,2018-04-12
0000000001017446,5175390,2018-04-13
0000000001017446,5175390,2018-04-14
0000000001017446,5175390,2018-04-15
0000000001017446,5175390,2018-04-16
0000000001017446,5175390,2018-04-17
0000000001017446,5175390,2018-04-18
0000000001017446,5175390,2018-04-19
0000000001017446,5175390,2018-04-20
0000000001017446,5175390,2018-04-21
0000000001017446,5175390,2018-04-22
0000000001017446,5175390,2018-04-23
0000000001017446,5175390,2018-04-24
0000000001017446,5175390,2018-04-25
0000000001017446,5175390,2018-04-26
0000000001017446,5175390,2018-04-27
0000000001017446,5175390,2018-04-28
0000000001017446,5175390,2018-04-29
0000000001017446,5175390,2018-04-30
0000000001017446,5175390,2018-05-01
0000000001017446,5175390,2018-05-02
0000000001017446,5175390,2018-05-03
0000000001017446,5175390,2018-05-04
0000000001017446,5175390,2018-05-05
0000000001017446,5175390,2018-05-06
0000000001017446,5175390,2018-05-07
0000000001017446,5175390,2018-05-08
0000000001017446,5175390,2018-05-09
0000000001017446,5175390,2018-05-10
0000000001017446,5175390,2018-05-11
0000000001017446,5175390,2018-05-12
0000000001017446,5175390,2018-05-13
0000000001017446,5175390,2018-05-14
0000000001017446,5175390,2018-05-15
0000000001017446,5175390,2018-05-16
0000000001017446,5175390,2018-05-17
0000000001017446,5175390,2018-05-18
0000000001017446,5175390,2018-05-19
0000000001017446,5175390,2018-05-20
0000000001017446,5175390,2018-05-21
0000000001017446,5175390,2018-05-22
0000000001017446,5175390,2018-05-23
0000000001017446,5175390,2018-05-24
0000000001017446,5175390,2018-05-25
0000000001017446,5175390,2018-05-26
0000000001017446,5175390,2018-05-27
0000000001017446,5175390,2018-05-28
0000000001017446,5175390,2018-05-29
0000000001017446,5175390,2018-05-30
0000000001017446,5175390,2018-05-31
0000000001017446,5175390,2018-06-01
0000000001017446,5175390,2018-06-02
0000000001017446,5175390,2018-06-03
0000000001017446,5175390,2018-06-04
0000000001017446,5175390,2018-06-05
0000000001017446,5175390,2018-06-06
0000000001017446,5175390,2018-06-07
0000000001017446,5175390,2018-06-08
0000000001017446,5175390,2018-06-09
0000000001017446,5175390,2018-06-10
0000000001017446,5175390,2018-06-11
0000000001017446,5175390,2018-06-12
0000000001017446,5175390,2018-06-13
0000000001017446,5175390,2018-06-14
0000000001017446,5175390,2018-06-15
0000000001017446,5175390,2018-06-16
0000000001017446,5175390,2018-06-17
0000000001017446,5175390,2018-06-18
0000000001017446,5175390,2018-06-19
0000000001017446,5175390,2018-06-20
0000000001017446,5175390,2018-06-21
0000000001017446,5175390,2018-06-22
0000000001017446,5175390,2018-06-23
0000000001017446,5175390,2018-06-24
0000000001017446,5175390,2018-06-25
0000000001017446,5175390,2018-06-26
0000000001017446,5175390,2018-06-27
0000000001017446,5175390,2018-06-28
0000000001017446,5175390,2018-06-29
0000000001017446,5175390,2018-06-30
0000000001017446,5175390,2018-04-01
0000000001017446,5175390,2018-04-02
0000000001017446,5175390,2018-04-03
0000000001017446,5175390,2018-04-04
0000000001017446,5175390,2018-04-05
0000000001017446,5175390,2018-04-06
0000000001017446,5175390,2018-04-07
0000000001017446,5175390,2018-04-08
0000000001017446,5175390,2018-04-09
0000000001017446,5175390,2018-04-10
0000000001017446,5175390,2018-04-11
0000000001017446,5175390,2018-04-12
0000000001017446,5175390,2018-04-13
0000000001017446,5175390,2018-04-14
0000000001017446,5175390,2018-04-15
0000000001017446,5175390,2018-04-16
0000000001017446,5175390,2018-04-17
0000000001017446,5175390,2018-04-18
0000000001017446,5175390,2018-04-19
0000000001017446,5175390,2018-04-20
0000000001017446,5175390,2018-04-21
0000000001017446,5175390,2018-04-22
0000000001017446,5175390,2018-04-23
0000000001017446,5175390,2018-04-24
0000000001017446,5175390,2018-04-25
0000000001017446,5175390,2018-04-26
0000000001017446,5175390,2018-04-27
0000000001017446,5175390,2018-04-28
0000000001017446,5175390,2018-04-29
0000000001017446,5175390,2018-04-30
0000000001017446,5175390,2018-05-01
0000000001017446,5175390,2018-05-02
0000000001017446,5175390,2018-05-03
0000000001017446,5175390,2018-05-04
0000000001017446,5175390,2018-05-05
0000000001017446,5175390,2018-05-06
0000000001017446,5175390,2018-05-07
0000000001017446,5175390,2018-05-08
0000000001017446,5175390,2018-05-09
0000000001017446,5175390,2018-05-10
0000000001017446,5175390,2018-05-11
0000000001017446,5175390,2018-05-12
0000000001017446,5175390,2018-05-13
0000000001017446,5175390,2018-05-14
0000000001017446,5175390,2018-05-15
0000000001017446,5175390,2018-05-16
0000000001017446,5175390,2018-05-17
0000000001017446,5175390,2018-05-18
0000000001017446,5175390,2018-05-19
0000000001017446,5175390,2018-05-20
0000000001017446,5175390,2018-05-21
0000000001017446,5175390,2018-05-22
0000000001017446,5175390,2018-05-23
0000000001017446,5175390,2018-05-24
0000000001017446,5175390,2018-05-25
0000000001017446,5175390,2018-05-26
0000000001017446,5175390,2018-05-27
0000000001017446,5175390,2018-05-28
0000000001017446,5175390,2018-05-29
0000000001017446,5175390,2018-05-30
0000000001017446,5175390,2018-05-31
0000000001017446,5175390,2018-06-01
0000000001017446,5175390,2018-06-02
0000000001017446,5175390,2018-06-03
0000000001017446,5175390,2018-06-04
0000000001017446,5175390,2018-06-05
0000000001017446,5175390,2018-06-06
0000000001017446,5175390,2018-06-07
0000000001017446,5175390,2018-06-08
0000000001017446,5175390,2018-06-09
0000000001017446,5175390,2018-06-10
0000000001017446,5175390,2018-06-11
0000000001017446,5175390,2018-06-12
0000000001017446,5175390,2018-06-13
0000000001017446,5175390,2018-06-14
0000000001017446,5175390,2018-06-15
0000000001017446,5175390,2018-06-16
0000000001017446,5175390,2018-06-17
0000000001017446,5175390,2018-06-18
0000000001017446,5175390,2018-06-19
0000000001017446,5175390,2018-06-20
0000000001017446,5175390,2018-06-21
0000000001017446,5175390,2018-06-22
0000000001017446,5175390,2018-06-23
0000000001017446,5175390,2018-06-24
0000000001017446,5175390,2018-06-25
0000000001017446,5175390,2018-06-26
0000000001017446,5175390,2018-06-27
0000000001017446,5175390,2018-06-28
0000000001017446,5175390,2018-06-29
0000000001017446,5175390,2018-06-30
5109590487026432,5074807,2017-10-01
5109590487026432,5074807,2017-10-02
5109590487026432,5074807,2017-10-03
5109590487026432,5074807,2017-10-04
5109590487026432,5074807,2017-10-05
5109590487026432,5074807,2017-10-06
5109590487026432,5074807,2017-10-07
5109590487026432,5074807,2017-10-08
5109590487026432,5074807,2017-10-09
5109590487026432,5074807,2017-10-10
5109590487026432,5074807,2017-10-11
5109590487026432,5074807,2017-10-12
5109590487026432,5074807,2017-10-13
5109590487026432,5074807,2017-10-14
5109590487026432,5074807,2017-10-15
5109590487026432,5074807,2017-10-16
5109590487026432,5074807,2017-10-17
5109590487026432,5074807,2017-10-18
5109590487026432,5074807,2017-10-19
5109590487026432,5074807,2017-10-20
5109590487026432,5074807,2017-10-21
5109590487026432,5074807,2017-10-22
5109590487026432,5074807,2017-10-23
5109590487026432,5074807,2017-10-24
5109590487026432,5074807,2017-10-25
5109590487026432,5074807,2017-10-26
5109590487026432,5074807,2017-10-27
5109590487026432,5074807,2017-10-28
5109590487026432,5074807,2017-10-29
5109590487026432,5074807,2017-10-30
5109590487026432,5074807,2017-10-31
5109590487026432,5074807,2017-11-01
5109590487026432,5074807,2017-11-02
5109590487026432,5074807,2017-11-03
5109590487026432,5074807,2017-11-04
5109590487026432,5074807,2017-11-05
5109590487026432,5074807,2017-11-06
5109590487026432,5074807,2017-11-07
5109590487026432,5074807,2017-11-08
5109590487026432,5074807,2017-11-09
5109590487026432,5074807,2017-11-10
5109590487026432,5074807,2017-11-11
5109590487026432,5074807,2017-11-12
5109590487026432,5074807,2017-11-13
5109590487026432,5074807,2017-11-14
5109590487026432,5074807,2017-11-15
5109590487026432,5074807,2017-11-16
5109590487026432,5074807,2017-11-17
5109590487026432,5074807,2017-11-18
5109590487026432,5074807,2017-11-19
5109590487026432,5074807,2017-11-20
5109590487026432,5074807,2017-11-21
5109590487026432,5074807,2017-11-22
5109590487026432,5074807,2017-11-23
5109590487026432,5074807,2017-11-24
5109590487026432,5074807,2017-11-25
5109590487026432,5074807,2017-11-26
5109590487026432,5074807,2017-11-27
5109590487026432,5074807,2017-11-28
5109590487026432,5074807,2017-11-29
5109590487026432,5074807,2017-11-30
5109590487026432,5074807,2017-12-01
5109590487026432,5074807,2017-12-02
5109590487026432,5074807,2017-12-03
5109590487026432,5074807,2017-12-04
5109590487026432,5074807,2017-12-05
5109590487026432,5074807,2017-12-06
5109590487026432,5074807,2017-12-07
5109590487026432,5074807,2017-12-08
5109590487026432,5074807,2017-12-09
5109590487026432,5074807,2017-12-10
5109590487026432,5074807,2017-12-11
5109590487026432,5074807,2017-12-12
5109590487026432,5074807,2017-12-13
5109590487026432,5074807,2017-12-14
5109590487026432,5074807,2017-12-15
5109590487026432,5074807,2017-12-16
5109590487026432,5074807,2017-12-17
5109590487026432,5074807,2017-12-18
5109590487026432,5074807,2017-12-19
5109590487026432,5074807,2017-12-20
5109590487026432,5074807,2017-12-21
5109590487026432,5074807,2017-12-22
5109590487026432,5074807,2017-12-23
5109590487026432,5074807,2017-12-24
5109590487026432,5074807,2017-12-25
5109590487026432,5074807,2017-12-26
5109590487026432,5074807,2017-12-27
5109590487026432,5074807,2017-12-28
5109590487026432,5074807,2017-12-29
5109590487026432,5074807,2017-12-30
5109590487026432,5074807,2017-12-31
5109590487026432,5074807,2018-01-01
5109590487026432,5074807,2018-01-02
5109590487026432,5074807,2018-01-03
5109590487026432,5074807,2018-01-04
5109590487026432,5074807,2018-01-05
5109590487026432,5074807,2018-01-06
5109590487026432,5074807,2018-01-07
5109590487026432,5074807,2018-01-08
5109590487026432,5074807,2018-01-09
5109590487026432,5074807,2018-01-10
5109590487026432,5074807,2018-01-11
5109590487026432,5074807,2018-01-12
5109590487026432,5074807,2018-01-13
5109590487026432,5074807,2018-01-14
5109590487026432,5074807,2018-01-15
5109590487026432,5074807,2018-01-16
5109590487026432,5074807,2018-01-17
5109590487026432,5074807,2018-01-18
5109590487026432,5074807,2018-01-19
5109590487026432,5074807,2018-01-20
5109590487026432,5074807,2018-01-21
5109590487026432,5074807,2018-01-22
5109590487026432,5074807,2018-01-23
5109590487026432,5074807,2018-01-24
5109590487026432,5074807,2018-01-25
5109590487026432,5074807,2018-01-26
5109590487026432,5074807,2018-01-27
5109590487026432,5074807,2018-01-28
5109590487026432,5074807,2018-01-29
5109590487026432,5074807,2018-01-30
5109590487026432,5074807,2018-01-31
5109590487026432,5074807,2018-02-01
5109590487026432,5074807,2018-02-02
5109590487026432,5074807,2018-02-03
5109590487026432,5074807,2018-02-04
5109590487026432,5074807,2018-02-05
5109590487026432,5074807,2018-02-06
5109590487026432,5074807,2018-02-07
5109590487026432,5074807,2018-02-08
5109590487026432,5074807,2018-02-09
5109590487026432,5074807,2018-02-10
5109590487026432,5074807,2018-02-11
5109590487026432,5074807,2018-02-12
5109590487026432,5074807,2018-02-13
5109590487026432,5074807,2018-02-14
5109590487026432,5074807,2018-02-15
5109590487026432,5074807,2018-02-16
5109590487026432,5074807,2018-02-17
5109590487026432,5074807,2018-02-18
5109590487026432,5074807,2018-02-19
5109590487026432,5074807,2018-02-20
5109590487026432,5074807,2018-02-21
5109590487026432,5074807,2018-02-22
5109590487026432,5074807,2018-02-23
5109590487026432,5074807,2018-02-24
5109590487026432,5074807,2018-02-25
5109590487026432,5074807,2018-02-26
5109590487026432,5074807,2018-02-27
5109590487026432,5074807,2018-02-28
5109590487026432,5074807,2018-03-01
5109590487026432,5074807,2018-03-02
5109590487026432,5074807,2018-03-03
5109590487026432,5074807,2018-03-04
5109590487026432,5074807,2018-03-05
5109590487026432,5074807,2018-03-06
5109590487026432,5074807,2018-03-07
5109590487026432,5074807,2018-03-08
5109590487026432,5074807,2018-03-09
5109590487026432,5074807,2018-03-10
5109590487026432,5074807,2018-03-11
5109590487026432,5074807,2018-03-12
5109590487026432,5074807,2018-03-13
5109590487026432,5074807,2018-03-14
5109590487026432,5074807,2018-03-15
5109590487026432,5074807,2018-03-16
5109590487026432,5074807,2018-03-17
5109590487026432,5074807,2018-03-18
5109590487026432,5074807,2018-03-19
5109590487026432,5074807,2018-03-20
5109590487026432,5074807,2018-03-21
5109590487026432,5074807,2018-03-22
5109590487026432,5074807,2018-03-23
5109590487026432,5074807,2018-03-24
5109590487026432,5074807,2018-03-25
5109590487026432,5074807,2018-03-26
5109590487026432,5074807,2018-03-27
5109590487026432,5074807,2018-03-28
5109590487026432,5074807,2018-03-29
5109590487026432,5074807,2018-03-30
5109590487026432,5074807,2018-03-31
5109590487030275,5074807,2018-01-01
5109590487030275,5074807,2018-01-02
5109590487030275,5074807,2018-01-03
5109590487030275,5074807,2018-01-04
5109590487030275,5074807,2018-01-05
5109590487030275,5074807,2018-01-06
5109590487030275,5074807,2018-01-07
5109590487030275,5074807,2018-01-08
5109590487030275,5074807,2018-01-09
5109590487030275,5074807,2018-01-10
5109590487030275,5074807,2018-01-11
5109590487030275,5074807,2018-01-12
5109590487030275,5074807,2018-01-13
5109590487030275,5074807,2018-01-14
5109590487030275,5074807,2018-01-15
5109590487030275,5074807,2018-01-16
5109590487030275,5074807,2018-01-17
5109590487030275,5074807,2018-01-18
5109590487030275,5074807,2018-01-19
5109590487030275,5074807,2018-01-20
5109590487030275,5074807,2018-01-21
5109590487030275,5074807,2018-01-22
5109590487030275,5074807,2018-01-23
5109590487030275,5074807,2018-01-24
5109590487030275,5074807,2018-01-25
5109590487030275,5074807,2018-01-26
5109590487030275,5074807,2018-01-27
5109590487030275,5074807,2018-01-28
5109590487030275,5074807,2018-01-29
5109590487030275,5074807,2018-01-30
5109590487030275,5074807,2018-01-31
5109590487030275,5074807,2018-02-01
5109590487030275,5074807,2018-02-02
5109590487030275,5074807,2018-02-03
5109590487030275,5074807,2018-02-04
5109590487030275,5074807,2018-02-05
5109590487030275,5074807,2018-02-06
5109590487030275,5074807,2018-02-07
5109590487030275,5074807,2018-02-08
5109590487030275,5074807,2018-02-09
5109590487030275,5074807,2018-02-10
5109590487030275,5074807,2018-02-11
5109590487030275,5074807,2018-02-12
5109590487030275,5074807,2018-02-13
5109590487030275,5074807,2018-02-14
5109590487030275,5074807,2018-02-15
5109590487030275,5074807,2018-02-16
5109590487030275,5074807,2018-02-17
5109590487030275,5074807,2018-02-18
5109590487030275,5074807,2018-02-19
5109590487030275,5074807,2018-02-20
5109590487030275,5074807,2018-02-21
5109590487030275,5074807,2018-02-22
5109590487030275,5074807,2018-02-23
5109590487030275,5074807,2018-02-24
5109590487030275,5074807,2018-02-25
5109590487030275,5074807,2018-02-26
5109590487030275,5074807,2018-02-27
5109590487030275,5074807,2018-02-28
5109590487030275,5074807,2018-03-01
5109590487030275,5074807,2018-03-02
5109590487030275,5074807,2018-03-03
5109590487030275,5074807,2018-03-04
5109590487030275,5074807,2018-03-05
5109590487030275,5074807,2018-03-06
5109590487030275,5074807,2018-03-07
5109590487030275,5074807,2018-03-08
5109590487030275,5074807,2018-03-09
5109590487030275,5074807,2018-03-10
5109590487030275,5074807,2018-03-11
5109590487030275,5074807,2018-03-12
5109590487030275,5074807,2018-03-13
5109590487030275,5074807,2018-03-14
5109590487030275,5074807,2018-03-15
5109590487030275,5074807,2018-03-16
5109590487030275,5074807,2018-03-17
5109590487030275,5074807,2018-03-18
5109590487030275,5074807,2018-03-19
5109590487030275,5074807,2018-03-20
5109590487030275,5074807,2018-03-21
5109590487030275,5074807,2018-03-22
5109590487030275,5074807,2018-03-23
5109590487030275,5074807,2018-03-24
5109590487030275,5074807,2018-03-25
5109590487030275,5074807,2018-03-26
5109590487030275,5074807,2018-03-27
5109590487030275,5074807,2018-03-28
5109590487030275,5074807,2018-03-29
5109590487030275,5074807,2018-03-30
5109590487030275,5074807,2018-03-31
5109590487030275,5074807,2017-10-01
5109590487030275,5074807,2017-10-02
5109590487030275,5074807,2017-10-03
5109590487030275,5074807,2017-10-04
5109590487030275,5074807,2017-10-05
5109590487030275,5074807,2017-10-06
5109590487030275,5074807,2017-10-07
5109590487030275,5074807,2017-10-08
5109590487030275,5074807,2017-10-09
5109590487030275,5074807,2017-10-10
5109590487030275,5074807,2017-10-11
5109590487030275,5074807,2017-10-12
5109590487030275,5074807,2017-10-13
5109590487030275,5074807,2017-10-14
5109590487030275,5074807,2017-10-15
5109590487030275,5074807,2017-10-16
5109590487030275,5074807,2017-10-17
5109590487030275,5074807,2017-10-18
5109590487030275,5074807,2017-10-19
5109590487030275,5074807,2017-10-20
5109590487030275,5074807,2017-10-21
5109590487030275,5074807,2017-10-22
5109590487030275,5074807,2017-10-23
5109590487030275,5074807,2017-10-24
5109590487030275,5074807,2017-10-25
5109590487030275,5074807,2017-10-26
5109590487030275,5074807,2017-10-27
5109590487030275,5074807,2017-10-28
5109590487030275,5074807,2017-10-29
5109590487030275,5074807,2017-10-30
5109590487030275,5074807,2017-10-31
5109590487030275,5074807,2017-11-01
5109590487030275,5074807,2017-11-02
5109590487030275,5074807,2017-11-03
5109590487030275,5074807,2017-11-04
5109590487030275,5074807,2017-11-05
5109590487030275,5074807,2017-11-06
5109590487030275,5074807,2017-11-07
5109590487030275,5074807,2017-11-08
5109590487030275,5074807,2017-11-09
5109590487030275,5074807,2017-11-10
5109590487030275,5074807,2017-11-11
5109590487030275,5074807,2017-11-12
5109590487030275,5074807,2017-11-13
5109590487030275,5074807,2017-11-14
5109590487030275,5074807,2017-11-15
5109590487030275,5074807,2017-11-16
5109590487030275,5074807,2017-11-17
5109590487030275,5074807,2017-11-18
5109590487030275,5074807,2017-11-19
